unified_id,platform,source_category,vector_hint,text_clean,label
UID008450,YouTube,peretasan_pencurian_identitas,phishing_rekayasa_sosial,"ko bgus bget ini kontennya, mmg suka kesal klo nipu2 kya gini, yg kasihan adalah org2 yg mngkin tdk familiar/tdk bgtu ngerti ttg aplikasi online/data/otp dll, smg allah cpt menunjukkan kekuasaannya utk penipu2 ini",phishing_rekayasa_sosial
UID049645,YouTube,malware_apk,malware_apk,saya pernah dapat wa ini dan sempet nge klik apk nya. yg saya lakukan adalah tidak membuka sama sekali mobile banking dan menghapus semua aplikasi m banking. selang beberapa jam sekitar 7jam saya telp cs untuk blokir semua mbanking,malware_apk
UID031229,YouTube,phishing_rekayasa_sosial,phishing_rekayasa_sosial,bukan dari soceng...,phishing_rekayasa_sosial
UID053656,X,penipuan_ewallet_qris,penipuan_ewallet_qris,karyawan toko gelato curi uang penjualan puluhan juta pakai qris palsu [URL],penipuan_ewallet_qris
UID041242,YouTube,judi_online_pinjol,judi_online_pinjol,"[USER] mobile legend dari 2017 smpe skrg masih bro tpi tetep mlh terperosok ke judol karna sensasi game ny itu bikin candu apalgi smpe bisa ngasilin duit , tapi ya itu hanya tipu belaka",judi_online_pinjol
UID039514,YouTube,judi_online_pinjol,judi_online_pinjol,"yang setuju semua situs judol di blokir coment, biar saudara"" kita di jauhkan dari kemiskinan",judi_online_pinjol
UID053446,YouTube,malware_apk,phishing_rekayasa_sosial,"iya uda ketangkap britanya minggu ini bisa di cari diyoutube 13 tersangka modus link phising modifikasi apk melalui whatsap, nominal hasil penipuan sampe 12m",phishing_rekayasa_sosial
UID047924,YouTube,judi_online_pinjol,judi_online_pinjol,"gime apa sob? maksudnya game judi online, semoga udah ga ada yang main yaa",judi_online_pinjol
UID003355,YouTube,deepfake_penipuan_ai,phishing_rekayasa_sosial,social engineering jadi makin bahaya ini,phishing_rekayasa_sosial
UID042591,YouTube,judi_online_pinjol,judi_online_pinjol,"menurut sy banyak orang / player tau klo judol ini penipuan., tp player nya lebih ke kecanduan., sma kyk narkoba.,orng itu itu gk baik tp masih aja di coba",judi_online_pinjol
UID036258,YouTube,judi_online_pinjol,judi_online_pinjol,"bismillah makasih bang marsel saya sudah tau sekarang judol kaya gitu, makasih banget bang [EMOSI_SEDIH] , sudah habis semua harta bang gara gara penipuan kaya gitu [EMOSI_SEDIH]",judi_online_pinjol
UID031609,YouTube,judi_online_pinjol,judi_online_pinjol,"konten apaan ini, logika saja kalo judol bisa di setting kenapa kalian ga main dan perkaya diri kalian saja kalo itu bisa di setting, ga usah konten, ini hanya cari view aja wkwkw",judi_online_pinjol
UID036732,YouTube,judi_online_pinjol,judi_online_pinjol,alhamdulillah kalo melihat video ini karna udah taubat main judi online togel slot semua udah aku stop berhenti..ampun sakit sekali rasa nya kalo main di kalah kan teruss..duet habis terkuras mngkin ini lah jalan tuhan untuk menyadarin saya..,judi_online_pinjol
UID032709,YouTube,judi_online_pinjol,judi_online_pinjol,mun edek mun edek maen judi din asli rek modal 1 juta ge da t di seting asal jago we maen na maen qiu,judi_online_pinjol
UID043372,YouTube,judi_online_pinjol,judi_online_pinjol,badar judi tobat setelah melahirkan byk bandar .tetep aj itu dosa ngalir,judi_online_pinjol
UID054511,X,peretasan_pencurian_identitas,peretasan_pencurian_identitas,[USER] [USER] kalau nasa aja dia bisa nemu lemah .harusnya dia bisa donk di sewa kenapa negara indonesia sering alami kebocoran data. dan selain dia sebenarnya banyak juga pasti banyak warlok yg jago beginian sekarang tinggal niat pemerintah apa emang mau diperbaiki / dibiarkan saja,peretasan_pencurian_identitas
UID033886,YouTube,judi_online_pinjol,judi_online_pinjol,gua yakin bandar judi onilne. orang kafir. gua yaki itu. dia bandar tak punya agama dalam hati nya,judi_online_pinjol
UID036788,YouTube,judi_online_pinjol,judi_online_pinjol,setop judol !!!,judi_online_pinjol
UID034273,YouTube,judi_online_pinjol,judi_online_pinjol,"aku memang pencandu judi online, tpi setelah aku nonton video ini aku telah mengerti bagaimana sebenarnya judi online. mulai hari ini : sabtu tgl : 12 april 2025 jam : 20 : 50 wib semua apk judi online aku akan hapus ( trimakasih infonya marcell & ronal )",judi_online_pinjol
UID033295,YouTube,judi_online_pinjol,judi_online_pinjol,serius tanya judol itu untung ga buat keseharian,judi_online_pinjol
UID045047,YouTube,judi_online_pinjol,judi_online_pinjol,"gampang syaratnya biar rakyat gak main judol,tinggal tutup saja situsnya sama pemerintah gitu aja kok repot",judi_online_pinjol
UID043979,YouTube,judi_online_pinjol,judi_online_pinjol,asli ny player2 uda pd tau klo judol itu settingan tapi ttp pengen maen ibarat klo rokok bs menyebabkan penyakit tapi kan tetap dihisap jg..ya bgitu lah,judi_online_pinjol
UID035773,YouTube,judi_online_pinjol,judi_online_pinjol,"melihat fakta yang sudah sangat-sangat terlambat. begitulah, setelah hancur lebur segala-galanya, utang menggunung tak terhitung, merasa sendirian di tengah melimpahnya nikmat tuhan. tetapi ""bekas""-nya masih sangat terasa hingga sekarang. bekas itu adalah utang perorangan, pinjol, dan bank. andaikan hanya kalah, tak sampai melahirkan lubang utang. pasti tak bakal berpikir untuk beli tali 2 meter. [EMOSI_TAKUT]",judi_online_pinjol
UID047566,YouTube,judi_online_pinjol,judi_online_pinjol,sebenernyaaaa kecanduan judol sekasiann ituu yaaaa [EMOSI_SEDIH],judi_online_pinjol
UID034895,YouTube,judi_online_pinjol,judi_online_pinjol,"salut bang udah berani speak up. di tongkrongan udah sering anak anak gua jelasin kalo situs judol tuh bisa dibuat gampang. mulai dari backend ( javascript dan php buat nyeting pembayaran, postgresql buat nyimpen saldo dsb). situsnya di buat dengan sistem manipulasi hasil hasil taruhan. nah karena pake ""cloud hosting"" ini yang bikin situs ini susah buat dilacak. fun fact yang perlu diketahui adalah 1. biasanya dicantumin dengan tanda kutip ""menang tergantung hoki"". yups emang bener tapi ada yang namanya rng. padahal rng ini gampang di manipulasi buat mastiin kalian sering kalah. 2. kalian dikasi menang cuma buat mancing agar kalian mau depo lagi. apalagi kalo nafsu kalian tinggi. udah pasti gampang di mainin. 3. katanya rtp 98%. kenapa ga dapetin 98% dari taruhan kalian? dalam tanda kutip harusnya gampang buat dapetin 98% uang yang kalian pasang. tapi inget. itu cuma angka yang di frontend. backend sendiri gampang diprogram buat nampilin rtp sesuai keinginan bandar/admin/pemilik situsnya. kalo salah mohon koreksinya. saya baru belajar programing soalnya",judi_online_pinjol
UID032348,YouTube,judi_online_pinjol,judi_online_pinjol,lah meskipun kaya juga jangan judi,judi_online_pinjol
UID042697,YouTube,judi_online_pinjol,judi_online_pinjol,judi ga pernah dikasih menang,judi_online_pinjol
UID054465,X,peretasan_pencurian_identitas,phishing_rekayasa_sosial,[USER] mengenai kesamaan data dan dugaan kebocoran data customer masih harus diinvestigasi lebih lanjut ya kak. kami selalu siap untuk melayani apabila kakak memiliki pertanyaan terkait kirimannya dan layanan jne. harap selalu berhati-hati ya kak yg mengatasnamakan jne. thanks^ale,peretasan_pencurian_identitas
UID053867,X,penipuan_ewallet_qris,penipuan_ewallet_qris,sedikitnya 50 stiker barcode qris palsu yang ditempelkan di beberapa titik [URL],penipuan_ewallet_qris
UID004418,YouTube,penipuan_ewallet_qris,malware_apk,"pihak bca bisa cek kok itu saat transaksi yg pembobolan itu menggunakan perangkat apa, ip address apa, tinggal dicek aja apakah sama dgn yg punya korban. bisa juga hp nya sudah terjangkit malware dan bisa dicloning jarak jauh. suka download dari wa group bahkan penipu yg mengirim apk malware",malware_apk
UID000051,X,phishing_rekayasa_sosial,phishing_rekayasa_sosial,"[USER] [USER] [USER] hi kak, hati-hati pada akun yg mengatasnamakan dana. fyi, dana tidak ada layanan cs di whatsapp. semua bantuan resmi melalui apk dana (fitur chat diana); akun medsos resmi yg bercentang biru/emas; &amp; email: help [USER] .id. jaga kerahasian kode otp&amp;pin kamu ya. tks-ok-",phishing_rekayasa_sosial
UID032682,YouTube,judi_online_pinjol,judi_online_pinjol,"makasih banget bang , saya jadi percya kalo judol slot penipuan",judi_online_pinjol
UID033018,YouTube,judi_online_pinjol,judi_online_pinjol,"pertanyaan ku.., aplikasi apa yg di pake buat nyetel situs judi online",judi_online_pinjol
UID035842,YouTube,judi_online_pinjol,judi_online_pinjol,"kocak katanya edukasi slot, tapi iklan sponsor judol se aplikasinya wkwkwwk",judi_online_pinjol
UID004996,YouTube,penipuan_ewallet_qris,phishing_rekayasa_sosial,"mayoritas pembobolan rekening / kartu kredit itu adalah social engineering (baik secara sadar atau tidak sadar memberikan data penting ke penipu). sistem perbankan ga semudah itu disusupi hacker dan sebagus apapun sistem keamanan kalau nasabahnya yang membocorkan data rahasia (baik secara sadar maupun tidak sadar) apakah bank harus bertanggung jawab? secara tidak sadar itu banyak potensinya, entah pin terlalu mudah, hp disadap oleh aplikasi tertentu, kartu sim pernah di cloning, orang terdekat punya akses yang kita gak tau, dll",phishing_rekayasa_sosial
UID042502,YouTube,judi_online_pinjol,judi_online_pinjol,toto slot 777 gacor,judi_online_pinjol
UID040443,YouTube,judi_online_pinjol,judi_online_pinjol,"yg abis nonton ini,trus masih ngotot main judol ada tlol",judi_online_pinjol
UID000847,X,judi_online_pinjol,judi_online_pinjol,"[USER] ...macam debt² collector pinjol yg neror via telp/wa padahal ternyata cuma bocil² yg dapat briefingan untuk sok galak...hahahahahaha... (``,)",judi_online_pinjol
UID000890,X,judi_online_pinjol,judi_online_pinjol,"bunga dan denda yang mencekik. masalah utama yang sering dihadapi adalah besaran bunga dan denda yang sangat tinggi, terutama pada pinjol ilegal. apa yang awalnya terlihat sebagai jumlah kecil, bisa membengkak berkali lipat dalam waktu singkat sehingga sangat sulit dilunasi.",judi_online_pinjol
UID034366,YouTube,judi_online_pinjol,judi_online_pinjol,"stop to say ""korban"" mereka main judi dgn kesadaran penuh.",judi_online_pinjol
UID000889,X,judi_online_pinjol,judi_online_pinjol,"buat temen2 yg skrg galob tulob panjul... plis stop ya. bunga dan tenor pinjol itu memang ga realistis buat dicicil tanpa telat. pasti harus galob tulob, dan itu bikin hutang tambah besar karena kita bayar hutang pakai uang yg memang kita ga punya. pinjol itu pasti perlu telbay.",judi_online_pinjol
UID040243,YouTube,judi_online_pinjol,judi_online_pinjol,pasang togel aja lahhh,judi_online_pinjol
UID033493,YouTube,judi_online_pinjol,judi_online_pinjol,dari jaman nya leon aku dah tau klo semua itu setingan leon aja modal sedekah lumayan la dlu dapat uang rokok tiap minggu bongkar pas main judol 2x aja depo habis 300rb dapat 3jt auto pensiun sampai skrng bahaya klo di terus kan karna semua itu di jaga bandar,judi_online_pinjol
UID033259,YouTube,judi_online_pinjol,judi_online_pinjol,"system generator uda di atur bandar judinya jadi pada saat pemain baru , bandar nya ngasih kemenangan 1 juta lebih.. tapi pada saat depo dan depo lagi kamu akan rungkat dan sampai hutang pinjol.. itu la kenapa yang main akan miskin, algoritma nya itu di atur rtp sama bandar judi nya.. cuma programmer yg bisa heck situs judi online melalui phising",judi_online_pinjol
UID022700,YouTube,phishing_rekayasa_sosial,phishing_rekayasa_sosial,"kudu pinter2 ya kalau ada modus2 yang mintain data pribadi kita,,,",phishing_rekayasa_sosial
UID043360,YouTube,judi_online_pinjol,judi_online_pinjol,[USER] iya makannya tanya [USER] merah. togel settingan atau tidak.. soalnya saya main togel aja gak pernah sekalipun main slot atau live casino,judi_online_pinjol
UID041245,YouTube,judi_online_pinjol,judi_online_pinjol,hati2 bang vedeomu di buat iklan judol nanti.,judi_online_pinjol
UID046116,YouTube,judi_online_pinjol,judi_online_pinjol,"kalau kalian tidak pengen hidup kaliang sengsara jgn sesekali mendekati judi, ini pengalamanku habis puluhan juta sampai2 pinjol karena kalah di judol, tapi baiknya allah masih ngasih kesempatan aku memperbaiki semuanya yg awal nya hidupku berantakan rusak gk tau arah gara2 judol dan minum2an sekarang aku sadar aku bukan menambah beban kepada diri ku sendiri tapi kepada keluarga terdekat ku termasuk org tua ku",judi_online_pinjol
UID002169,YouTube,deepfake_penipuan_ai,judi_online_pinjol,"siapa di sini yang sering nonton iklan judol pake wajah artis di snack video?? sumpah banyak banget seliweran mulai dari pake muka ricis, raffi nagita, densu, sampe yang paling parahnya pake muka ustadz felix, ustadz dennis lim & dr. richard lee dengan iming² kegacoran yang fantastis",judi_online_pinjol
UID041832,YouTube,judi_online_pinjol,judi_online_pinjol,alhamdulillah terimakasih stop judol,judi_online_pinjol
UID001139,X,peretasan_pencurian_identitas,judi_online_pinjol,"[USER] komdigi ini kementerian paling ga guna, berantas judol ga bisa, tanggulangi kebocoran data ga bisa malah bebas kasih data pribadi ke buzzer",peretasan_pencurian_identitas
UID036211,YouTube,judi_online_pinjol,judi_online_pinjol,kapok maik slot bikin miskin,judi_online_pinjol
UID041968,YouTube,judi_online_pinjol,judi_online_pinjol,narkoba judol korupsi pungli merusak negara kita tidak akan bisa maju,judi_online_pinjol
UID038369,YouTube,judi_online_pinjol,judi_online_pinjol,stop judi online lagi,judi_online_pinjol
UID042259,YouTube,judi_online_pinjol,judi_online_pinjol,"nah ini dia brayyy, capek gw ngomong ke orang klo slot itu skem.mnding casino",judi_online_pinjol
UID053543,X,malware_apk,malware_apk,ini apk penipuan kah??? [URL],malware_apk
UID033730,YouTube,judi_online_pinjol,judi_online_pinjol,"sial pantesan selama 4thun maen judol idup gw ngstak,oke waktunya menghirup udara segar.makasih rambut merah and ronal",judi_online_pinjol
UID045162,YouTube,judi_online_pinjol,judi_online_pinjol,jangan nyentuh judol ya sob,judi_online_pinjol
UID003065,YouTube,deepfake_penipuan_ai,judi_online_pinjol,​​ pernah liat di fb video kak nad diedit gitu lg ngiklan judol [EMOSI_SEDIH] pake ai,judi_online_pinjol
UID034458,YouTube,judi_online_pinjol,judi_online_pinjol,nnti di edit ni video dijadiin iklan lagi buat judol,judi_online_pinjol
UID051954,YouTube,malware_apk,phishing_rekayasa_sosial,"ketika user tidak melakukan akses login app/dll.. tiba2 ada pesan masuk mengenai kode otp.. itu patut di waspadai ya bro,",phishing_rekayasa_sosial
UID033560,YouTube,judi_online_pinjol,judi_online_pinjol,"membukakan otak gw, doain gw supaya bisa berhenti pinjol bro",judi_online_pinjol
UID035855,YouTube,judi_online_pinjol,judi_online_pinjol,daripada mainin judi online mending buka situs judol,judi_online_pinjol
UID045435,YouTube,judi_online_pinjol,judi_online_pinjol,"lebih baik kebakaran rmh,dr pd main judi.",judi_online_pinjol
UID050254,YouTube,malware_apk,phishing_rekayasa_sosial,"itu sebenarnya sederhana cuman pihak bank kadang konyol, sudah dikasih tau penipuan. bukannya langsung dibekukan itu dana, malah dibilang harus bap dulu kekantor polisi, hedeh bap seharian pas datang dibilang dana sudah d tarik. jangan jangan mereka juga tu yg nilep danannya nasabah pura pura ada pishing segala.",phishing_rekayasa_sosial
UID007426,YouTube,peretasan_pencurian_identitas,phishing_rekayasa_sosial,gua abis ketipu bang. gua minta bantu lacak orangnya .kalo udah ketemu pingin gua injek batang lehernya si pelaku,phishing_rekayasa_sosial
UID047952,YouTube,judi_online_pinjol,judi_online_pinjol,judol dan pinjol emang kombinasi sempurna buat bikin org cepet mokad anjir,judi_online_pinjol
UID046459,YouTube,judi_online_pinjol,judi_online_pinjol,"ada banyak kok situs judoll harus hati hati yaaa, judol berkedok game",judi_online_pinjol
UID034658,YouTube,judi_online_pinjol,judi_online_pinjol,pesulap merah bongkar tentang judi bola coba pasti lebih seru kl slot kan bisa di stel programer kl bola sistemnya gmm tuh,judi_online_pinjol
UID046159,YouTube,judi_online_pinjol,judi_online_pinjol,emg bnr slot itu anjing bgt sumpah aq udh hbs brapa juta dlm sebulan ada 15juta,judi_online_pinjol
UID044991,YouTube,judi_online_pinjol,judi_online_pinjol,"⁠ [USER] kalo udah kecanduan judol susah disadarin bro, yg penting udah ngingetin bro, sisanya biar mereka sendiri..",judi_online_pinjol
UID033856,YouTube,judi_online_pinjol,judi_online_pinjol,"kalo bisa hukum mati para bandar judi dan pemain judi yang udah pasang 10 x cuma dengan cara itu perjudian bisa di stop, salah pemainnya sebenarnya sangking malas bekerja nya cari kekayaan lewat judi itu mengajarkan laki laki jadi malas bekerja",judi_online_pinjol
UID039748,YouTube,judi_online_pinjol,judi_online_pinjol,stop judol kawan,judi_online_pinjol
UID038877,YouTube,judi_online_pinjol,judi_online_pinjol,kalau untuk togel gmn setting nya ya? atau live game,judi_online_pinjol
UID047076,YouTube,judi_online_pinjol,judi_online_pinjol,"seberapa besar uang yg dpt dari judi ,akhirnya akan hbis ,karena gakan kya sama judi kecuali bandar nya ,mknya bnyk org hancur karena judi",judi_online_pinjol
